Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,bert-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,6600.99
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,80878.4
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,77511.7
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,48197
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,46207.5
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2803.72
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2160.12
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2803.72
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2160.12
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,3114.03
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2619.09
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,94990.9
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,73014.9
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1923.2
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1731.14
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,stable-diffusion-xl,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2.08805
4.1-0057,Quanta_Cloud_Technology,available,GH200-GraceHopper-Superchip_GH200-96GB_aarch64x1_TRT,1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,stable-diffusion-xl,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1.84443
4.1-0058,RedHat,available,L40S-RedHat-OpenShift,1,Intel(R) Xeon(R) Platinum 8480CL,NVIDIA L40S,4,Inference,llama2-70b-99.9,Offline,Tokens/s,,4,1,NVIDIA L40S,available,112,Intel(R) Xeon(R) Platinum 8480CL,1717.77
4.1-0058,RedHat,available,L40S-RedHat-OpenShift,1,Intel(R) Xeon(R) Platinum 8480CL,NVIDIA L40S,4,Inference,llama2-70b-99.9,Server,Tokens/s,,4,1,NVIDIA L40S,available,112,Intel(R) Xeon(R) Platinum 8480CL,1469.19
4.1-0059,Supermicro,available,1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1595.13
4.1-0059,Supermicro,available,1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1256.61
4.1-0059,Supermicro,available,1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,23674.2
4.1-0059,Supermicro,available,1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,21001.6
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,52.298
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,52.298
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,72222.5
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,57846.1
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,61490.8
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,51049.3
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,370389
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,354036
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,19539.2
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,19810.7
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,19539.2
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,19810.7
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,24216.8
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,23699.66
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,24216.8
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,23699.66
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,51269
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,50099.5
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,708730
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,632629
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,14460.8
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,13803
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,16.1466
4.1-0060,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9654,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,96,AMD EPYC 9654,15.7157
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,52.1198
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,52.1198
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,71861.8
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,57488.7
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,61128
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,50729.5
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,359682
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,354035
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,19418.9
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,19304.4
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,19418.9
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,19304.4
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,24011.7
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,21775.48
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,24011.7
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,21775.48
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,50970.6
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,49864
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,703377
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,633551
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,14244.1
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,13731.3
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,16.0092
4.1-0061,Supermicro,available,AS-8125GS-TNHR (8x H100-SXM-80GB TensorRT),1,AMD EPYC 9474F,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,48,AMD EPYC 9474F,15.6683
4.1-0062,Supermicro,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2659.47
4.1-0062,Supermicro,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2159.89
4.1-0062,Supermicro,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2659.47
4.1-0062,Supermicro,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2159.89
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,52.2025
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,52.2025
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,72876
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,58928.5
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,62036.9
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,52049.4
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,602108
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,556101
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,372277
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,358000
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,19808.2
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,19725.6
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,19808.2
4.1-0063,Supermicro,available,SYS-421GE-TNHR2-LCC (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8570,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8570,19725.6
